leaf_categ_id,site_id,move_to,leaf_categ_name
178980,0,178980,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Garden Tools & Equipment:Manual Edgers"
178981,0,178981,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Garden Tools & Equipment:Post Hole Diggers & Augers"
178982,0,178982,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Garden Tools & Equipment:Mattocks & Picks"
178983,0,178983,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Garden Tools & Equipment:Shovels"
178984,0,178984,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Plant Care, Soil & Accessories:Garden Sprayers"
178985,0,178985,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Environmental Controls"
178986,0,178986,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Seed Starting & Cloning"
178987,0,178987,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Grow Light Parts & Accessories"
178988,0,178988,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Grow Light Bulbs"
178989,0,178989,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Grow Light Kits"
178990,0,178990,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Growing Media"
178991,0,178991,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Hydroponic Systems"
178992,0,178992,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Nutrients, pH & Supplements"
178993,0,178993,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Tents, Tarps & Shelves"
178999,0,178999,Home & Garden:Tools:Hand Tools:Pry Bars
178,0,1245,Computers & Networking:Printers
179000,0,179000,Sporting Goods:Outdoor Sports:Equestrian:English Saddles & Tack:Saddle Covers
179001,0,179001,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Equipment Parts & Accessories"
179002,0,179002,Sporting Goods:Golf:Golf Accessories:Groove Sharpeners
179003,0,179003,"Sporting Goods:Golf:Golf Clothing, Shoes & Accs:Women's Golf Clothing & Shoes:Skirts, Skorts & Dresses"
179004,0,158939,Sporting Goods:Golf:Clothing:Socks
179005,0,27362,Sporting Goods:Outdoor Sports:Camping & Hiking:Clothing:Base Layers
179006,0,27362,Sporting Goods:Outdoor Sports:Camping & Hiking:Clothing:Vests
179007,0,179007,"Sporting Goods:Tennis & Racquet Sports:Clothing, Shoes & Accessories:Clothing:Coats & Jackets"
179008,0,179008,"Sporting Goods:Tennis & Racquet Sports:Clothing, Shoes & Accessories:Clothing:Socks"
179009,0,179009,"Sporting Goods:Tennis & Racquet Sports:Clothing, Shoes & Accessories:Clothing:Warm-Ups & Sweats"
179010,0,179010,Sporting Goods:Outdoor Sports:Camping & Hiking:Tents & Canopies:Tents
179011,0,179011,Sporting Goods:Outdoor Sports:Camping & Hiking:Tents & Canopies:Canopies & Shelters
179012,0,179012,Sporting Goods:Winter Sports:Clothing:Vests
179013,0,179013,Baby:Toys for Baby:Other Toys for Baby
179014,0,179014,Musical Instruments & Gear:Brass:Baritones
179015,0,179015,Musical Instruments & Gear:Brass:Tubas
179016,0,179016,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Grow Light Ballasts"
179017,0,158939,Sporting Goods:Golf:Clothing:Base Layers
179018,0,179018,"Sporting Goods:Tennis & Racquet Sports:Clothing, Shoes & Accessories:Clothing:Pants"
179019,0,179019,Sporting Goods:Outdoor Sports:Camping & Hiking:Tents & Canopies:Other Tents & Canopies
179022,0,179022,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Hydroponics & Seed Starting:Hydroponic Parts & Accessories"
179023,0,179170,Coins & Paper Money:Virtual Currency
179067,0,178192,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 1
179068,0,178193,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 2
179069,0,178194,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 3
179070,0,178195,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 4
179071,0,178196,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 5
179072,0,178197,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 6
179073,0,178198,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 7
179074,0,178199,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 8
179075,0,178200,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 9
179076,0,178201,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 10
179077,0,178202,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 11
179078,0,178203,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 12
179079,0,178204,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 13
179080,0,178205,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 14
179081,0,178206,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 15
179082,0,178207,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 16
179083,0,178208,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 17
179084,0,178209,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 18
179085,0,178210,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 19
179086,0,178201,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 20
179087,0,183613,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 21
179088,0,183614,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 22
179089,0,183615,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 23
179090,0,183616,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 24
179091,0,183617,Everything Else:Test Auctions:eBay Test Only:Group 6:Category 25
179120,0,183560,Everything Else:New Created Parent 1:New Child 3
179170,0,179170,Coins & Paper Money:Virtual Currency:Currency
179171,0,179171,Coins & Paper Money:Virtual Currency:Miners
179172,0,179172,Coins & Paper Money:Virtual Currency:Mining Contracts
179175,0,179175,Home & Garden:Food & Beverages:Coconut Water
179176,0,179176,Home & Garden:Food & Beverages:Fruit Juices
179177,0,179177,Home & Garden:Food & Beverages:Milk & Non-Dairy Milks
179179,0,179179,Home & Garden:Food & Beverages:Snack Foods:Chips
179180,0,179180,Home & Garden:Food & Beverages:Snack Foods:Fruit Snacks
179181,0,179181,Home & Garden:Food & Beverages:Snack Foods:Popcorn
179182,0,179182,Home & Garden:Food & Beverages:Snack Foods:Pretzels
179183,0,179183,Home & Garden:Food & Beverages:Snack Foods:Puffed Snacks
179184,0,179184,Home & Garden:Food & Beverages:Snack Foods:Rice Cakes
179185,0,179185,Home & Garden:Food & Beverages:Snack Foods:Snack Bars
179186,0,179186,Home & Garden:Food & Beverages:Snack Foods:Snack Mixes
179187,0,179187,Home & Garden:Food & Beverages:Snack Foods:Other Snack Foods
179188,0,179188,Home & Garden:Food & Beverages:Soft Drinks
179189,0,179189,Home & Garden:Food & Beverages:Water Flavor Enhancers
179190,0,179190,Home & Garden:Food & Beverages:Baking Chips
179191,0,179191,Home & Garden:Food & Beverages:Baking Chocolate
179192,0,179192,Home & Garden:Food & Beverages:Drink Mixes
179193,0,179193,Home & Garden:Food & Beverages:Trail Mix
179194,0,179194,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179195,0,179195,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179196,0,179196,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179199,0,179199,Home & Garden:Household Supplies & Cleaning:Paper Products:Facial Tissues
179200,0,179200,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Cups
179201,0,179201,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Napkins
179202,0,179202,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Plates
179203,0,179203,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Towels
179204,0,179204,Home & Garden:Household Supplies & Cleaning:Paper Products:Toilet Paper
179205,0,179205,Home & Garden:Household Supplies & Cleaning:Paper Products:Other Household Paper Products
179206,0,179206,"Home & Garden:Kitchen, Dining & Bar:Kitchen Storage & Organization:Food Storage Wraps"
179237,0,179237,Home & Garden:Food & Beverages:Fruits
179238,0,179238,Home & Garden:Food & Beverages:Snack Foods:Crackers
179240,0,179240,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179241,0,179241,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179242,0,179242,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Other Men's Eyewear"
179244,0,179244,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179245,0,179245,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179246,0,179246,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Other Unisex Eyewear"
179248,0,179248,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179249,0,179249,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179250,0,179250,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Other Women's Eyewear"
179251,0,179251,Dolls & Bears:Dollhouse Miniatures:Home Décor
179252,0,179252,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Anvils & Bench Blocks
179253,0,179253,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Burs & Bits
179254,0,179254,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Casting Tools
179255,0,179255,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Files & Rifflers
179256,0,179256,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Gauges & Stone Measuring
179257,0,179257,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Hammers
179258,0,179258,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Punches & Stamps
179259,0,179259,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Saws & Blades
179260,0,179260,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Screwdrivers
179261,0,179261,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Soldering Tools & Accessories
179262,0,179262,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Testing & Identification Tools
179263,0,179263,Jewelry & Watches:Jewelry Design & Repair:Jewelry Tools:Watch Repair Tools
179265,0,179265,"Jewelry & Watches:Loose Beads:Ceramic, Clay, Porcelain"
179266,0,179266,Jewelry & Watches:Loose Beads:Cloisonne
179267,0,179267,Jewelry & Watches:Loose Beads:Crystal
179268,0,179268,Jewelry & Watches:Loose Beads:Lampwork
179269,0,179269,Jewelry & Watches:Loose Beads:Metals
179270,0,179270,Jewelry & Watches:Loose Beads:Millefiori
179271,0,179271,Jewelry & Watches:Loose Beads:Rhinestones
179272,0,179272,Jewelry & Watches:Loose Beads:Seed
179273,0,179273,Jewelry & Watches:Loose Beads:Stone
179274,0,179274,Jewelry & Watches:Loose Beads:Wood
179275,0,179275,Jewelry & Watches:Loose Beads:Other Loose Beads
179276,0,179276,"Health & Beauty:Tattoos & Body Art:Tattoo Needles, Grips & Tips"
179277,0,179277,Health & Beauty:Tattoos & Body Art:Stencils & Accessories
179281,0,179281,Sporting Goods:Golf:Golf Club Components:Golf Equip. Tools & Supplies
179309,0,179309,Dolls & Bears:Dollhouse Miniatures:Furniture & Room Items
179325,0,179325,Stamps:United States:Covers:Event Covers:Inauguration & Political
179326,0,179326,Stamps:Great Britain:Other British Stamps
179327,0,179327,Stamps:Asia:Kyrgyzstan
179328,0,179328,Stamps:Asia:Armenia
179329,0,179329,Stamps:Asia:Azerbaijan
179330,0,179330,Stamps:Asia:Bangladesh
179331,0,179331,Stamps:Asia:Burma/Myanmar (1948-Now)
179332,0,179332,Stamps:Asia:Georgia
179333,0,179333,Stamps:Asia:Kazakhstan
179334,0,179334,Stamps:Asia:Macau
179335,0,179335,Stamps:Asia:Malaysia (1963-Now)
179336,0,179336,Stamps:Asia:Maldives (1965-Now)
179337,0,179337,Stamps:Asia:Pakistan (1947-Now)
179338,0,179338,Stamps:Asia:Singapore (1963-Now)
179339,0,179339,Stamps:Asia:Sri Lanka
179340,0,179340,Stamps:Asia:Tajikistan
179341,0,179341,Stamps:Asia:Timor
179342,0,179342,Stamps:Asia:Turkmenistan
179343,0,179343,Stamps:Asia:Uzbekistan
179344,0,179344,Stamps:Australia & Oceania:Cook Islands (1965-Now)
179345,0,179345,Stamps:Australia & Oceania:Fiji (1967-Now)
179346,0,179346,Stamps:Australia & Oceania:Micronesia
179347,0,179347,Stamps:Australia & Oceania:Niue (1974-Now)
179348,0,179348,Stamps:Australia & Oceania:Papua New Guinea (1975-Now)
179349,0,179349,Stamps:Australia & Oceania:Samoa (1962-Now)
179350,0,179350,Stamps:Australia & Oceania:Solomon Islands (1978-Now)
179351,0,179351,Stamps:Australia & Oceania:Tokelau Islands
179352,0,179352,Stamps:Australia & Oceania:Tonga (1970-Now)
179353,0,179353,Stamps:Australia & Oceania:Vanuatu (1980-Now)
179354,0,179354,"Stamps:Australia & Oceania:Collections, Lots"
179355,0,179355,Stamps:Africa:Djibouti
179356,0,179356,Stamps:Africa:Equatorial Guinea
179357,0,179357,Stamps:Africa:Eritrea
179358,0,179358,Stamps:Africa:Guinea-Bissau
179359,0,179359,Stamps:Africa:Burundi
179360,0,179360,Stamps:Africa:Comoros
179361,0,179361,Stamps:Africa:Gambia (1965-Now)
179362,0,179362,Stamps:Africa:Ghana
179363,0,179363,Stamps:Africa:Kenya (1963-Now)
179364,0,179364,Stamps:Africa:Nigeria (1960-Now)
179365,0,179365,Stamps:Africa:Rwanda
179366,0,179366,Stamps:Africa:Sao Tome & Principe
179367,0,179367,Stamps:Africa:Seychelles (1976-Now)
179368,0,179368,Stamps:Africa:Sierra Leone (1961-Now)
179369,0,179369,Stamps:Africa:Swaziland (1968-Now)
179370,0,179370,Stamps:Africa:Cape Verde
179371,0,179371,Stamps:Africa:Malawi (1964-Now)
179372,0,179372,Stamps:Africa:Namibia
179373,0,179373,Stamps:Africa:Uganda (1962-Now)
179374,0,179374,Stamps:Africa:Zambia (1964-Now)
179375,0,179375,Stamps:Africa:Zimbabwe (1965-Now)
179376,0,179376,Stamps:Africa:Other African Stamps
179378,0,179378,Stamps:Caribbean:Antigua & Barbuda (1981-Now)
179379,0,179379,Stamps:Caribbean:Bahamas (1973-Now)
17937,0,17937,Stamps:Europe:Vatican
179380,0,179380,Stamps:Caribbean:Barbados (1966-Now)
179381,0,179381,Stamps:Caribbean:Dominica (1967-Now)
179382,0,179382,Stamps:Caribbean:Dominican Republic
179383,0,179383,Stamps:Caribbean:Grenada (1974-Now)
179384,0,179384,Stamps:Caribbean:Jamaica (1962-Now)
179385,0,179385,Stamps:Caribbean:St Kitts & Nevis (1983-Now)
179386,0,179386,Stamps:Caribbean:St Lucia (1979-Now)
179387,0,179387,Stamps:Caribbean:St Vincent & the Grenadines
179388,0,179388,Stamps:Caribbean:Trinidad & Tobago (1962-Now)
179389,0,179389,Stamps:Caribbean:Turks & Caicos Is. (1976-Now)
179390,0,179390,"Stamps:Caribbean:Collections, Lots"
179391,0,179391,Stamps:Caribbean:Other Caribbean Stamps
179392,0,179392,Stamps:Europe:Cyprus (1960-Now)
179393,0,179393,Stamps:Europe:Kosovo
179394,0,179394,Stamps:Europe:Macedonia
179395,0,179395,Stamps:Europe:Malta (1964-Now)
179396,0,179396,Stamps:Europe:Moldova
179397,0,179397,Stamps:Europe:Montenegro
179398,0,179398,Stamps:Europe:Serbia
179399,0,179399,Stamps:Latin America:Belize (1973-Now)
179400,0,179400,Stamps:Latin America:Other Latin American Stamps
179401,0,179401,Stamps:Topical Stamps:Science & Technology
179402,0,179402,Stamps:Specialty Philately:Memorabilia
179405,0,179405,Stamps:Middle East:Other Middle Eastern Stamps
179406,0,179406,Cell Phones & Accessories:Cell Phone Accessories:Port Dust Covers
179530,0,179530,Collectibles:Cultures & Ethnicities:Canada: Aboriginal
179531,0,179531,Coins & Paper Money:Coins: US:Commemorative:Silver (1892-1954)
179532,0,179532,Coins & Paper Money:Coins: US:Commemorative:Gold (1903-1926)
